2026-06-15 21:48:59,702 - SniperModule - INFO - 🔫 Sniper Module Starting...
2026-06-15 21:48:59,702 - SniperModule - INFO -    Working dir: /app
2026-06-15 21:48:59,703 - SniperModule - INFO -    Log dir: /app/logs/sniper
2026-06-15 21:48:59,703 - SniperModule - INFO -    DRY_RUN (resolved per-module): True
2026-06-15 21:48:59,707 - SniperModule - INFO -    Killswitch poller started (logs/.killswitch)
2026-06-15 21:48:59,708 - SniperModule - INFO -    Solana RPC: Configured
2026-06-15 21:48:59,708 - SniperModule - INFO -    EVM RPC: Configured
2026-06-15 21:49:00,249 - SniperModule - INFO - ✅ Database connected
2026-06-15 21:49:00,249 - SniperModule - INFO - ✅ Secrets manager initialized with database
2026-06-15 21:49:00,358 - SniperModule - INFO - ✅ Pool Engine initialized for RPC management
2026-06-15 21:49:00,358 - SniperModule - INFO -    Solana RPC from Pool Engine: OK
2026-06-15 21:49:00,358 - SniperModule - INFO -    EVM RPC from Pool Engine: OK
2026-06-15 21:49:03,455 - SniperModule - INFO - ✅ AllocationGuard wired into RiskManager (module=sniper)
2026-06-15 21:49:03,455 - SniperModule - INFO - ✅ RiskManager wired into Sniper engine
2026-06-15 21:49:03,455 - SniperEngine - INFO - 🔫 Initializing Sniper Engine...
2026-06-15 21:49:03,467 - SniperEngine - INFO - 📋 Sniper settings loaded: trade_amount=0.1, slippage=10.0%
2026-06-15 21:49:03,467 - SniperEngine - INFO -    Mode: DRY_RUN (no real trades) | TEST_MODE (relaxed safety)
2026-06-15 21:49:03,468 - SniperEngine - INFO -    Target Chain: ALL (All Chains)
2026-06-15 21:49:03,468 - SniperEngine - INFO -    Safety (TEST MODE): max_tax=50%, min_liq=DISABLED (set to $0)
2026-06-15 21:49:03,468 - SniperEngine - INFO -    Exit: TP=50.0%, SL=20.0%
2026-06-15 21:49:03,468 - SniperEngine - INFO -    EVM sniping: DISABLED (sniper_evm_enabled=False) | evm_min_liq=$50,000 | evm_min_score=>=70
2026-06-15 21:49:03,469 - SniperEngine - INFO -    W15 exit: PartialTake=20.0%@50.0% trail=True
2026-06-15 21:49:03,469 - SniperEngine - INFO -    W15/W16 entry gates [ACTIVE (always-on)]: min_holders=10 min_age=30s max_dev_holding=30.0% min_buy_sell=1.5 min_score=40 | safety_api=ON
2026-06-15 21:49:03,469 - SniperEngine - INFO -    W15 risk gate: sniper_use_dex_risk_manager=False (sniper-own gates only (capital checks preserved))
2026-06-15 21:49:03,469 - SniperEngine - INFO -    W17 delayed-entry: min_age=180s watchlist_max=500 recheck=15s fail_closed_bsr=True phantom_threshold=300.0%
2026-06-15 21:49:03,474 - SniperEngine - WARNING - SNIPER budget=0 (allocation_guard_config.budget_usd_sniper=0): all LIVE entries suppressed. DRY_RUN simulated entries are still collected for burn-in stats. Operator action to enable LIVE: set budget_usd_sniper > 0 in DB.
2026-06-15 21:49:03,664 - TradeExecutor - INFO - 💱 Trade Executor initialized (DRY RUN)
2026-06-15 21:49:03,668 - SniperEngine - WARNING - EVM sniping DISABLED by sniper_evm_enabled=false (DB config). Solana path is unaffected. To re-enable: UPDATE config_settings SET value='true' WHERE config_type='sniper_config' AND key='sniper_evm_enabled';
2026-06-15 21:49:03,724 - SolanaListener - INFO - 🔌 Initializing Solana Listener (MULTI-AMM VERSION)...
2026-06-15 21:49:03,724 - SolanaListener - INFO -    RPC: https://solana-mainnet.g.alchemy.com/v2/p8TihQhCAI...
2026-06-15 21:49:03,724 - SolanaListener - INFO -    Poll Interval: 15s
2026-06-15 21:49:03,724 - SolanaListener - INFO -    Enabled AMMs: ['raydium_v4', 'pump_fun']
2026-06-15 21:49:03,724 - SolanaListener - INFO -    Listener Mode: WSS
2026-06-15 21:49:03,724 - SolanaListener - INFO -    WSS URL: wss://mainnet.helius-rpc.com/?api-key=021371af-046f-4cf4-a71...
2026-06-15 21:49:03,818 - SolanaListener - ERROR - ❌ RPC verification failed - check your RPC URL
2026-06-15 21:49:03,818 - SniperEngine - INFO - ✅ Sniper Engine initialized
2026-06-15 21:49:03,856 - SniperEngine - INFO - 🔑 Sniper wallets surfaced: solana=BZ7dWN...qedR evm=0x802f...1D4D
2026-06-15 21:49:03,856 - SniperModule - INFO - ✅ Sniper Engine initialized successfully
2026-06-15 21:49:03,926 - SniperModule - INFO - 📱 Telegram remote control enabled
2026-06-15 21:49:04,213 - SniperEngine - INFO - 🔫 Sniper Engine Started
2026-06-15 21:49:04,242 - SniperEngine - INFO - ♻️ Sniper reconcile: no open rows to restore
2026-06-15 21:59:12,201 - SniperEngine - INFO - 🔫 Monitor status: 6000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-16 21:58:00,927 - SniperEngine - INFO - 🔫 Monitor status: 858000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-16 22:08:09,866 - SniperEngine - INFO - 🔫 Monitor status: 864000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-16 22:18:17,987 - SniperEngine - INFO - 🔫 Monitor status: 870000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-16 22:28:25,305 - SniperEngine - INFO - 🔫 Monitor status: 876000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-16 22:38:32,787 - SniperEngine - INFO - 🔫 Monitor status: 882000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-16 22:48:39,758 - SniperEngine - INFO - 🔫 Monitor status: 888000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-16 22:58:46,503 - SniperEngine - INFO - 🔫 Monitor status: 894000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-16 23:08:54,073 - SniperEngine - INFO - 🔫 Monitor status: 900000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-16 23:19:01,670 - SniperEngine - INFO - 🔫 Monitor status: 906000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-16 23:29:09,352 - SniperEngine - INFO - 🔫 Monitor status: 912000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-16 23:39:16,210 - SniperEngine - INFO - 🔫 Monitor status: 918000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-16 23:49:23,039 - SniperEngine - INFO - 🔫 Monitor status: 924000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-16 23:59:30,149 - SniperEngine - INFO - 🔫 Monitor status: 930000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 00:09:37,746 - SniperEngine - INFO - 🔫 Monitor status: 936000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 00:19:46,122 - SniperEngine - INFO - 🔫 Monitor status: 942000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 00:29:53,467 - SniperEngine - INFO - 🔫 Monitor status: 948000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 00:40:01,108 - SniperEngine - INFO - 🔫 Monitor status: 954000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 00:50:08,227 - SniperEngine - INFO - 🔫 Monitor status: 960000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 01:00:16,098 - SniperEngine - INFO - 🔫 Monitor status: 966000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 01:10:23,562 - SniperEngine - INFO - 🔫 Monitor status: 972000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 01:20:31,747 - SniperEngine - INFO - 🔫 Monitor status: 978000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 01:30:38,643 - SniperEngine - INFO - 🔫 Monitor status: 984000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 01:40:45,425 - SniperEngine - INFO - 🔫 Monitor status: 990000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 01:50:52,002 - SniperEngine - INFO - 🔫 Monitor status: 996000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 02:00:58,790 - SniperEngine - INFO - 🔫 Monitor status: 1002000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 02:11:05,399 - SniperEngine - INFO - 🔫 Monitor status: 1008000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 02:21:12,486 - SniperEngine - INFO - 🔫 Monitor status: 1014000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 02:31:19,128 - SniperEngine - INFO - 🔫 Monitor status: 1020000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 02:41:25,654 - SniperEngine - INFO - 🔫 Monitor status: 1026000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 02:51:32,428 - SniperEngine - INFO - 🔫 Monitor status: 1032000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 03:01:39,225 - SniperEngine - INFO - 🔫 Monitor status: 1038000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 03:11:45,849 - SniperEngine - INFO - 🔫 Monitor status: 1044000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 03:21:53,151 - SniperEngine - INFO - 🔫 Monitor status: 1050000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 03:32:00,145 - SniperEngine - INFO - 🔫 Monitor status: 1056000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 03:42:06,743 - SniperEngine - INFO - 🔫 Monitor status: 1062000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 03:52:13,382 - SniperEngine - INFO - 🔫 Monitor status: 1068000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 04:02:20,445 - SniperEngine - INFO - 🔫 Monitor status: 1074000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 04:12:27,319 - SniperEngine - INFO - 🔫 Monitor status: 1080000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 04:22:35,055 - SniperEngine - INFO - 🔫 Monitor status: 1086000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 04:32:43,042 - SniperEngine - INFO - 🔫 Monitor status: 1092000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 04:42:49,938 - SniperEngine - INFO - 🔫 Monitor status: 1098000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 04:52:57,259 - SniperEngine - INFO - 🔫 Monitor status: 1104000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 05:03:04,961 - SniperEngine - INFO - 🔫 Monitor status: 1110000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 05:13:11,531 - SniperEngine - INFO - 🔫 Monitor status: 1116000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 05:23:18,722 - SniperEngine - INFO - 🔫 Monitor status: 1122000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 05:33:25,559 - SniperEngine - INFO - 🔫 Monitor status: 1128000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 05:43:32,484 - SniperEngine - INFO - 🔫 Monitor status: 1134000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 05:53:39,238 - SniperEngine - INFO - 🔫 Monitor status: 1140000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 06:03:46,383 - SniperEngine - INFO - 🔫 Monitor status: 1146000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 06:13:53,487 - SniperEngine - INFO - 🔫 Monitor status: 1152000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 06:24:01,107 - SniperEngine - INFO - 🔫 Monitor status: 1158000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 06:34:08,308 - SniperEngine - INFO - 🔫 Monitor status: 1164000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 06:44:15,712 - SniperEngine - INFO - 🔫 Monitor status: 1170000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 06:54:23,005 - SniperEngine - INFO - 🔫 Monitor status: 1176000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 07:04:31,220 - SniperEngine - INFO - 🔫 Monitor status: 1182000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 07:14:38,952 - SniperEngine - INFO - 🔫 Monitor status: 1188000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 07:24:46,649 - SniperEngine - INFO - 🔫 Monitor status: 1194000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 07:34:54,227 - SniperEngine - INFO - 🔫 Monitor status: 1200000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 07:45:03,308 - SniperEngine - INFO - 🔫 Monitor status: 1206000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 07:55:12,660 - SniperEngine - INFO - 🔫 Monitor status: 1212000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 08:05:26,991 - SniperEngine - INFO - 🔫 Monitor status: 1218000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 08:15:35,755 - SniperEngine - INFO - 🔫 Monitor status: 1224000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 08:25:44,201 - SniperEngine - INFO - 🔫 Monitor status: 1230000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 08:35:51,779 - SniperEngine - INFO - 🔫 Monitor status: 1236000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 08:45:59,554 - SniperEngine - INFO - 🔫 Monitor status: 1242000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 08:56:07,129 - SniperEngine - INFO - 🔫 Monitor status: 1248000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 09:06:15,443 - SniperEngine - INFO - 🔫 Monitor status: 1254000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 09:16:23,290 - SniperEngine - INFO - 🔫 Monitor status: 1260000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 09:26:32,500 - SniperEngine - INFO - 🔫 Monitor status: 1266000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 09:36:40,320 - SniperEngine - INFO - 🔫 Monitor status: 1272000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 09:46:47,446 - SniperEngine - INFO - 🔫 Monitor status: 1278000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 09:56:55,313 - SniperEngine - INFO - 🔫 Monitor status: 1284000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 10:07:03,312 - SniperEngine - INFO - 🔫 Monitor status: 1290000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 10:17:11,938 - SniperEngine - INFO - 🔫 Monitor status: 1296000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 10:27:20,365 - SniperEngine - INFO - 🔫 Monitor status: 1302000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 10:37:27,997 - SniperEngine - INFO - 🔫 Monitor status: 1308000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 10:47:35,275 - SniperEngine - INFO - 🔫 Monitor status: 1314000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 10:57:43,912 - SniperEngine - INFO - 🔫 Monitor status: 1320000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 11:07:52,102 - SniperEngine - INFO - 🔫 Monitor status: 1326000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 11:17:59,630 - SniperEngine - INFO - 🔫 Monitor status: 1332000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 11:28:06,967 - SniperEngine - INFO - 🔫 Monitor status: 1338000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 11:38:14,486 - SniperEngine - INFO - 🔫 Monitor status: 1344000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 11:48:22,224 - SniperEngine - INFO - 🔫 Monitor status: 1350000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 11:58:30,727 - SniperEngine - INFO - 🔫 Monitor status: 1356000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 12:08:38,501 - SniperEngine - INFO - 🔫 Monitor status: 1362000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 12:18:47,248 - SniperEngine - INFO - 🔫 Monitor status: 1368000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 12:28:55,112 - SniperEngine - INFO - 🔫 Monitor status: 1374000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 12:39:03,490 - SniperEngine - INFO - 🔫 Monitor status: 1380000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 12:49:11,102 - SniperEngine - INFO - 🔫 Monitor status: 1386000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 12:59:18,238 - SniperEngine - INFO - 🔫 Monitor status: 1392000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 13:09:26,368 - SniperEngine - INFO - 🔫 Monitor status: 1398000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 13:19:34,644 - SniperEngine - INFO - 🔫 Monitor status: 1404000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 13:29:42,461 - SniperEngine - INFO - 🔫 Monitor status: 1410000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 13:39:51,501 - SniperEngine - INFO - 🔫 Monitor status: 1416000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 13:49:59,045 - SniperEngine - INFO - 🔫 Monitor status: 1422000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 14:00:06,858 - SniperEngine - INFO - 🔫 Monitor status: 1428000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 14:10:14,507 - SniperEngine - INFO - 🔫 Monitor status: 1434000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 14:20:22,859 - SniperEngine - INFO - 🔫 Monitor status: 1440000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 14:30:30,501 - SniperEngine - INFO - 🔫 Monitor status: 1446000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 14:40:39,170 - SniperEngine - INFO - 🔫 Monitor status: 1452000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 14:50:46,780 - SniperEngine - INFO - 🔫 Monitor status: 1458000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 15:00:54,902 - SniperEngine - INFO - 🔫 Monitor status: 1464000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 15:11:02,900 - SniperEngine - INFO - 🔫 Monitor status: 1470000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 15:21:10,511 - SniperEngine - INFO - 🔫 Monitor status: 1476000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 15:31:18,088 - SniperEngine - INFO - 🔫 Monitor status: 1482000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 15:41:26,466 - SniperEngine - INFO - 🔫 Monitor status: 1488000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 15:51:35,737 - SniperEngine - INFO - 🔫 Monitor status: 1494000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 16:01:43,895 - SniperEngine - INFO - 🔫 Monitor status: 1500000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 16:11:51,682 - SniperEngine - INFO - 🔫 Monitor status: 1506000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 16:21:59,713 - SniperEngine - INFO - 🔫 Monitor status: 1512000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 16:32:07,553 - SniperEngine - INFO - 🔫 Monitor status: 1518000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 16:42:15,534 - SniperEngine - INFO - 🔫 Monitor status: 1524000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 16:52:25,168 - SniperEngine - INFO - 🔫 Monitor status: 1530000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 17:02:34,103 - SniperEngine - INFO - 🔫 Monitor status: 1536000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 17:12:41,563 - SniperEngine - INFO - 🔫 Monitor status: 1542000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 17:22:49,385 - SniperEngine - INFO - 🔫 Monitor status: 1548000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 17:32:56,838 - SniperEngine - INFO - 🔫 Monitor status: 1554000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 17:43:04,246 - SniperEngine - INFO - 🔫 Monitor status: 1560000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 17:53:12,054 - SniperEngine - INFO - 🔫 Monitor status: 1566000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 18:03:19,505 - SniperEngine - INFO - 🔫 Monitor status: 1572000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 18:13:26,667 - SniperEngine - INFO - 🔫 Monitor status: 1578000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 18:23:35,038 - SniperEngine - INFO - 🔫 Monitor status: 1584000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 18:33:42,929 - SniperEngine - INFO - 🔫 Monitor status: 1590000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 18:43:49,915 - SniperEngine - INFO - 🔫 Monitor status: 1596000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 18:53:57,011 - SniperEngine - INFO - 🔫 Monitor status: 1602000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 19:04:04,740 - SniperEngine - INFO - 🔫 Monitor status: 1608000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 19:14:12,276 - SniperEngine - INFO - 🔫 Monitor status: 1614000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 19:24:20,718 - SniperEngine - INFO - 🔫 Monitor status: 1620000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 19:34:28,013 - SniperEngine - INFO - 🔫 Monitor status: 1626000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 19:44:34,984 - SniperEngine - INFO - 🔫 Monitor status: 1632000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 19:54:41,944 - SniperEngine - INFO - 🔫 Monitor status: 1638000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 20:04:49,232 - SniperEngine - INFO - 🔫 Monitor status: 1644000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 20:14:56,386 - SniperEngine - INFO - 🔫 Monitor status: 1650000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 20:25:04,676 - SniperEngine - INFO - 🔫 Monitor status: 1656000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 20:35:13,351 - SniperEngine - INFO - 🔫 Monitor status: 1662000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 20:45:21,654 - SniperEngine - INFO - 🔫 Monitor status: 1668000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 20:55:30,168 - SniperEngine - INFO - 🔫 Monitor status: 1674000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 21:05:38,840 - SniperEngine - INFO - 🔫 Monitor status: 1680000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 21:15:46,697 - SniperEngine - INFO - 🔫 Monitor status: 1686000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 21:25:56,034 - SniperEngine - INFO - 🔫 Monitor status: 1692000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 21:36:04,884 - SniperEngine - INFO - 🔫 Monitor status: 1698000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 21:46:13,358 - SniperEngine - INFO - 🔫 Monitor status: 1704000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 21:56:21,419 - SniperEngine - INFO - 🔫 Monitor status: 1710000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 22:06:33,777 - SniperEngine - INFO - 🔫 Monitor status: 1716000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 22:16:43,603 - SniperEngine - INFO - 🔫 Monitor status: 1722000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 22:26:54,873 - SniperEngine - INFO - 🔫 Monitor status: 1728000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 22:37:04,825 - SniperEngine - INFO - 🔫 Monitor status: 1734000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 22:47:14,499 - SniperEngine - INFO - 🔫 Monitor status: 1740000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 22:57:23,136 - SniperEngine - INFO - 🔫 Monitor status: 1746000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 23:07:34,246 - SniperEngine - INFO - 🔫 Monitor status: 1752000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 23:17:47,334 - SniperEngine - INFO - 🔫 Monitor status: 1758000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 23:27:57,696 - SniperEngine - INFO - 🔫 Monitor status: 1764000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 23:38:07,320 - SniperEngine - INFO - 🔫 Monitor status: 1770000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 23:48:15,466 - SniperEngine - INFO - 🔫 Monitor status: 1776000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-17 23:58:23,483 - SniperEngine - INFO - 🔫 Monitor status: 1782000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-18 00:08:33,204 - SniperEngine - INFO - 🔫 Monitor status: 1788000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-18 00:18:45,401 - SniperEngine - INFO - 🔫 Monitor status: 1794000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-18 00:28:53,916 - SniperEngine - INFO - 🔫 Monitor status: 1800000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-18 00:39:00,665 - SniperEngine - INFO - 🔫 Monitor status: 1806000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-18 00:49:07,548 - SniperEngine - INFO - 🔫 Monitor status: 1812000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-18 00:59:14,128 - SniperEngine - INFO - 🔫 Monitor status: 1818000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-18 01:09:21,076 - SniperEngine - INFO - 🔫 Monitor status: 1824000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-18 01:19:29,132 - SniperEngine - INFO - 🔫 Monitor status: 1830000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-18 01:29:36,457 - SniperEngine - INFO - 🔫 Monitor status: 1836000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-18 01:39:44,064 - SniperEngine - INFO - 🔫 Monitor status: 1842000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-18 01:49:50,660 - SniperEngine - INFO - 🔫 Monitor status: 1848000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-18 01:59:57,313 - SniperEngine - INFO - 🔫 Monitor status: 1854000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-18 02:10:04,227 - SniperEngine - INFO - 🔫 Monitor status: 1860000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-18 02:20:11,653 - SniperEngine - INFO - 🔫 Monitor status: 1866000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-18 02:30:18,868 - SniperEngine - INFO - 🔫 Monitor status: 1872000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-18 02:40:25,512 - SniperEngine - INFO - 🔫 Monitor status: 1878000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-18 02:50:31,974 - SniperEngine - INFO - 🔫 Monitor status: 1884000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-18 03:00:39,159 - SniperEngine - INFO - 🔫 Monitor status: 1890000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-18 03:10:46,069 - SniperEngine - INFO - 🔫 Monitor status: 1896000 scans, 0 EVM pairs, 0 Solana pools detected
