module,file,kind,class,name,signature,async
ClaudeDex.analysis.pump_predictor,ClaudeDex/analysis/pump_predictor.py,method,PumpPredictorAnalysis,_analyze_pump_patterns,"(self, data)",True
ClaudeDex.analysis.pump_predictor,ClaudeDex/analysis/pump_predictor.py,method,PumpPredictorAnalysis,_detect_accumulation_phase,"(self, data)",True
ClaudeDex.analysis.pump_predictor,ClaudeDex/analysis/pump_predictor.py,method,PumpPredictorAnalysis,_combine_signals,"(self, ml_probability, pattern_signals, accumulation, whale_signals, social_signals)",True
ClaudeDex.analysis.pump_predictor,ClaudeDex/analysis/pump_predictor.py,method,PumpPredictorAnalysis,_identify_pump_type,"(self, pattern_signals, whale_signals, social_signals)",False
ClaudeDex.analysis.pump_predictor,ClaudeDex/analysis/pump_predictor.py,method,PumpPredictorAnalysis,_calculate_expected_metrics,"(self, data, probability, pump_type)",True
ClaudeDex.analysis.pump_predictor,ClaudeDex/analysis/pump_predictor.py,method,PumpPredictorAnalysis,_calculate_entry_exit_points,"(self, data, expected_metrics)",True
ClaudeDex.analysis.pump_predictor,ClaudeDex/analysis/pump_predictor.py,method,PumpPredictorAnalysis,_assess_pump_risk,"(self, probability, pump_type, data)",False
ClaudeDex.analysis.pump_predictor,ClaudeDex/analysis/pump_predictor.py,method,PumpPredictorAnalysis,_get_signal_strength,"(self, probability)",False
ClaudeDex.analysis.pump_predictor,ClaudeDex/analysis/pump_predictor.py,method,PumpPredictorAnalysis,_process_significant_signal,"(self, signal)",True
ClaudeDex.analysis.pump_predictor,ClaudeDex/analysis/pump_predictor.py,method,PumpPredictorAnalysis,_detect_price_spike,"(self, data)",True
ClaudeDex.analysis.pump_predictor,ClaudeDex/analysis/pump_predictor.py,method,PumpPredictorAnalysis,_detect_volume_spike,"(self, data)",True
ClaudeDex.analysis.pump_predictor,ClaudeDex/analysis/pump_predictor.py,method,PumpPredictorAnalysis,_determine_pump_status,"(self, price_change, expected_magnitude, duration, expected_duration, targets_hit)",False
ClaudeDex.analysis.pump_predictor,ClaudeDex/analysis/pump_predictor.py,method,PumpPredictorAnalysis,_get_default_signal,"(self, token, chain)",False
ClaudeDex.analysis.pump_predictor,ClaudeDex/analysis/pump_predictor.py,method,PumpPredictorAnalysis,analyze_volume_patterns,"(self, volume_data)",False
ClaudeDex.analysis.pump_predictor,ClaudeDex/analysis/pump_predictor.py,method,PumpPredictorAnalysis,detect_accumulation_phase_sync,"(self, price_data)",False
ClaudeDex.analysis.pump_predictor,ClaudeDex/analysis/pump_predictor.py,method,PumpPredictorAnalysis,detect_accumulation_phase,"(self, price_data)",False
ClaudeDex.analysis.pump_predictor,ClaudeDex/analysis/pump_predictor.py,method,PumpPredictorAnalysis,calculate_pump_probability,"(self, indicators)",False
ClaudeDex.analysis.rug_detector,ClaudeDex/analysis/rug_detector.py,class,,RugDetector,,False
ClaudeDex.analysis.rug_detector,ClaudeDex/analysis/rug_detector.py,method,RugDetector,__init__,"(self, config)",False
ClaudeDex.analysis.rug_detector,ClaudeDex/analysis/rug_detector.py,method,RugDetector,_initialize_web3,(self),False
ClaudeDex.analysis.rug_detector,ClaudeDex/analysis/rug_detector.py,method,RugDetector,analyze_contract,"(self, address, chain='ethereum')",True
ClaudeDex.analysis.rug_detector,ClaudeDex/analysis/rug_detector.py,method,RugDetector,_check_risky_functions,"(self, address, chain, code)",True
ClaudeDex.analysis.rug_detector,ClaudeDex/analysis/rug_detector.py,method,RugDetector,_check_ownership,"(self, address, chain)",True
ClaudeDex.analysis.rug_detector,ClaudeDex/analysis/rug_detector.py,method,RugDetector,_check_proxy_pattern,"(self, address, chain)",True
ClaudeDex.analysis.rug_detector,ClaudeDex/analysis/rug_detector.py,method,RugDetector,_check_verification,"(self, address, chain)",True
ClaudeDex.analysis.rug_detector,ClaudeDex/analysis/rug_detector.py,method,RugDetector,check_liquidity_lock,"(self, token, chain='ethereum')",True
ClaudeDex.analysis.rug_detector,ClaudeDex/analysis/rug_detector.py,method,RugDetector,_check_lock_provider,"(self, token, chain, provider)",True
ClaudeDex.analysis.rug_detector,ClaudeDex/analysis/rug_detector.py,method,RugDetector,analyze_holder_distribution,"(self, token, chain='ethereum')",True
ClaudeDex.analysis.rug_detector,ClaudeDex/analysis/rug_detector.py,method,RugDetector,_get_token_holders,"(self, token, chain)",True
ClaudeDex.analysis.rug_detector,ClaudeDex/analysis/rug_detector.py,method,RugDetector,_calculate_contract_risk_score,"(self, checks)",False
ClaudeDex.analysis.rug_detector,ClaudeDex/analysis/rug_detector.py,method,RugDetector,_calculate_holder_risk_score,"(self, distribution)",False
ClaudeDex.analysis.rug_detector,ClaudeDex/analysis/rug_detector.py,method,RugDetector,comprehensive_analysis,"(self, token, chain='ethereum')",True
ClaudeDex.analysis.rug_detector,ClaudeDex/analysis/rug_detector.py,method,RugDetector,analyze_token,"(self, token, chain='ethereum')",True
ClaudeDex.analysis.rug_detector,ClaudeDex/analysis/rug_detector.py,method,RugDetector,check_ownership_concentration,"(self, holder_data)",False
ClaudeDex.analysis.rug_detector,ClaudeDex/analysis/rug_detector.py,method,RugDetector,check_contract_vulnerabilities,"(self, contract_code)",False
ClaudeDex.analysis.rug_detector,ClaudeDex/analysis/rug_detector.py,method,RugDetector,calculate_rug_score,"(self, factors)",False
ClaudeDex.analysis.rug_detector,ClaudeDex/analysis/rug_detector.py,method,RugDetector,check_liquidity_removal_risk,"(self, liquidity_data)",False
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,class,,VulnerabilityLevel,,False
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,class,,ContractType,,False
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,class,,Vulnerability,,False
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,class,,ContractAnalysis,,False
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,class,,SmartContractAnalyzer,,False
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,__init__,"(self, config)",False
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,initialize,(self),True
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,analyze_contract,"(self, address, chain, deep_analysis=True)",True
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,_fetch_contract_data,"(self, address, chain)",True
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,_fetch_from_etherscan,"(self, address, chain)",True
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,_identify_contract_type,"(self, contract_data, chain)",True
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,_check_verification,"(self, address, chain)",True
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,_analyze_proxy_pattern,"(self, address, contract_data, chain)",True
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,_get_owner,"(self, address, contract_data, chain)",True
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,_analyze_vulnerabilities,"(self, source_code)",True
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,_analyze_permissions,"(self, contract_data, chain)",True
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,_analyze_fees,"(self, contract_data, chain)",True
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,_extract_functions,"(self, contract_data)",False
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,_extract_modifiers,"(self, contract_data)",False
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,_extract_events,"(self, contract_data)",False
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,_analyze_storage,"(self, address, chain)",True
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,_check_upgrade_mechanism,"(self, contract_data, is_proxy)",True
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,_calculate_risk_score,"(self, vulnerabilities, is_verified, is_proxy, owner, permissions, fees, upgrade_mechanism)",False
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,_create_malicious_analysis,"(self, address, chain)",False
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,_load_malicious_contracts,(self),True
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,_load_vulnerability_patterns,(self),False
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,_load_function_signatures,(self),False
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,_log_analysis_summary,"(self, analysis)",False
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,batch_analyze,"(self, contracts, deep_analysis=False)",True
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,monitor_contract,"(self, address, chain, interval=3600, callback=None)",True
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,_detect_changes,"(self, old_analysis, new_analysis)",False
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,verify_token_safety,"(self, token_address, chain)",True
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,get_contract_creation_info,"(self, address, chain)",True
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,check_renounced_ownership,"(self, address, chain)",True
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,estimate_gas_usage,"(self, address, chain, function_name, params)",True
ClaudeDex.analysis.smart_contract_analyzer,ClaudeDex/analysis/smart_contract_analyzer.py,method,SmartContractAnalyzer,get_risk_summary,"(self, analysis)",False
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,class,,TokenScore,,False
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,class,,ScoringWeights,,False
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,class,,TokenScorer,,False
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,__init__,"(self, db_manager, cache_manager, event_bus, rug_detector, liquidity_monitor, market_analyzer, ml_model, config)",False
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,calculate_composite_score,"(self, token, chain='ethereum')",True
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,rank_tokens,"(self, tokens, chain='ethereum', criteria=None)",True
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,compare_tokens,"(self, token1, token2, chain='ethereum')",True
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,get_top_opportunities,"(self, chain='ethereum', limit=10, min_score=70)",True
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,_gather_scoring_data,"(self, token, chain)",True
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,_calculate_category_scores,"(self, data)",True
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,_calculate_risk_score,"(self, data)",True
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,_calculate_opportunity_score,"(self, data)",True
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,_calculate_weighted_score,"(self, category_scores)",True
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,_adjust_score_for_risk,"(self, composite_score, risk_score)",False
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,_determine_grade,"(self, score)",False
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,_generate_recommendation,"(self, composite_score, risk_score, opportunity_score, data)",True
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,_identify_strengths,"(self, category_scores, data)",False
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,_identify_weaknesses,"(self, category_scores, data)",False
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,_calculate_confidence,"(self, data)",False
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,_calculate_innovation_score,"(self, data)",True
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,_is_undervalued,"(self, data)",True
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,_get_rank_value,"(self, score, criteria)",False
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,_generate_comparison_recommendation,"(self, score1, score2)",False
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,_is_cache_valid,"(self, timestamp)",False
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,_get_default_score,"(self, token, chain)",False
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,_get_token_data,"(self, token, chain)",True
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,_get_holder_distribution,"(self, token, chain)",True
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,_get_social_metrics,"(self, token)",True
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,_get_developer_activity,"(self, token, chain)",True
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,score_token,"(self, token, chain='ethereum')",True
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,calculate_fundamental_score,"(self, token_data)",False
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,calculate_technical_score,"(self, price_data)",False
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,calculate_social_score,"(self, social_data)",False
ClaudeDex.analysis.token_scorer,ClaudeDex/analysis/token_scorer.py,method,TokenScorer,get_overall_score,"(self, scores)",False
ClaudeDex.config.config_manager,ClaudeDex/config/config_manager.py,class,,ConfigType,,False
ClaudeDex.config.config_manager,ClaudeDex/config/config_manager.py,class,,ConfigSource,,False
ClaudeDex.config.config_manager,ClaudeDex/config/config_manager.py,class,,ConfigChange,,False
ClaudeDex.config.config_manager,ClaudeDex/config/config_manager.py,class,,TradingConfig,,False
ClaudeDex.config.config_manager,ClaudeDex/config/config_manager.py,method,TradingConfig,validate_position_size,"(cls, v)",False
ClaudeDex.config.config_manager,ClaudeDex/config/config_manager.py,class,,SecurityConfig,,False
ClaudeDex.config.config_manager,ClaudeDex/config/config_manager.py,method,SecurityConfig,validate_rate_limit,"(cls, v)",False
ClaudeDex.config.config_manager,ClaudeDex/config/config_manager.py,class,,DatabaseConfig,,False
ClaudeDex.config.config_manager,ClaudeDex/config/config_manager.py,class,,APIConfig,,False
ClaudeDex.config.config_manager,ClaudeDex/config/config_manager.py,class,,MonitoringConfig,,False
ClaudeDex.config.config_manager,ClaudeDex/config/config_manager.py,class,,MLModelsConfig,,False
ClaudeDex.config.config_manager,ClaudeDex/config/config_manager.py,class,,RiskManagementConfig,,False
ClaudeDex.config.config_manager,ClaudeDex/config/config_manager.py,method,RiskManagementConfig,validate_portfolio_risk,"(cls, v)",False
ClaudeDex.config.config_manager,ClaudeDex/config/config_manager.py,class,,ConfigManager,,False
ClaudeDex.config.config_manager,ClaudeDex/config/config_manager.py,method,ConfigManager,__init__,"(self, config_dir='./config')",False
ClaudeDex.config.config_manager,ClaudeDex/config/config_manager.py,method,ConfigManager,initialize,"(self, encryption_key=None)",True
ClaudeDex.config.config_manager,ClaudeDex/config/config_manager.py,method,ConfigManager,_load_all_configs,(self),True
